,edit_count,sentiment,neg_sentiment,article_sentiment
2018-07-13,3.8666666666666667,-0.46964737775616155,0.6574002849002849,0.0
2018-07-14,3.6333333333333333,-0.4732746269471116,0.6595370370370371,0.0
2018-07-15,3.6666666666666665,-0.44042259814010726,0.6428703703703705,0.0
2018-07-16,3.6,-0.4213066862192419,0.6345370370370371,0.0
2018-07-17,3.8666666666666667,-0.39620093247956695,0.6212037037037038,0.0
2018-07-18,4.166666666666667,-0.38059758478377614,0.6135113960113961,0.0
2018-07-19,3.933333333333333,-0.38677769127352285,0.6209188034188035,0.0
2018-07-20,4.166666666666667,-0.36364930525052497,0.6079776269482153,0.0
2018-07-21,5.2,-0.37346201108643573,0.6135331825037708,0.0
2018-07-22,6.933333333333334,-0.36210596783033017,0.6085523395918934,0.0
2018-07-23,7.5,-0.34178829269016126,0.5985523395918934,0.0
2018-07-24,7.8,-0.36690524649580214,0.6281819692215229,0.0
2018-07-25,7.866666666666666,-0.4001897576645999,0.6615153025548562,0.0
2018-07-26,8.0,-0.38916775894125194,0.6548486358881896,0.0
2018-07-27,8.066666666666666,-0.38935974252184125,0.6715153025548564,0.0
2018-07-28,8.066666666666666,-0.38935974252184125,0.6715153025548564,0.0
2018-07-29,8.1,-0.4130841256376097,0.7048486358881897,0.0
2018-07-30,8.166666666666666,-0.41807514093781456,0.7068688379083917,0.0
2018-07-31,7.9,-0.39550589757626203,0.677702171241725,0.0
2018-08-01,7.866666666666666,-0.3695229108214207,0.6643688379083917,0.0
2018-08-02,7.5,-0.3412887050125163,0.6504799490195029,0.0
2018-08-03,7.866666666666666,-0.39409364777271894,0.6782577267972806,0.0
2018-08-04,7.766666666666667,-0.40776645339990597,0.6849243934639472,0.0
2018-08-05,7.866666666666666,-0.3775059307363127,0.6682577267972806,0.0
2018-08-06,8.1,-0.3850226441436172,0.6732577267972807,0.0
2018-08-07,8.1,-0.41723165605596313,0.6899243934639473,0.0
2018-08-08,8.066666666666666,-0.38395803862940875,0.656591060130614,0.0
2018-08-09,7.9,-0.3785469442023,0.636591060130614,0.0
2018-08-10,7.833333333333333,-0.34577943676840867,0.6032577267972806,0.0
2018-08-11,7.733333333333333,-0.31273823440867937,0.5699243934639473,0.0
2018-08-12,7.766666666666667,-0.32453813811936255,0.5699243934639473,0.0
2018-08-13,7.633333333333334,-0.3360273807657918,0.5754799490195028,0.0
2018-08-14,7.566666666666666,-0.33583973242969917,0.5588132823528362,0.0
2018-08-15,7.7,-0.35845488767622186,0.5699243934639473,0.0
2018-08-16,7.5,-0.38349740684825456,0.5832577267972805,0.0
2018-08-17,7.1,-0.39910480070601484,0.5909500344895882,0.0
2018-08-18,7.066666666666666,-0.406408801560507,0.5909500344895882,0.0
2018-08-19,6.5,-0.40928908861404534,0.5772245442935098,0.0
2018-08-20,5.433333333333334,-0.43172409598633316,0.5883356554046208,0.0
2018-08-21,3.8,-0.4573091696528875,0.6007239057239057,0.0
2018-08-22,3.2666666666666666,-0.4616558188029411,0.6023905723905724,0.0
2018-08-23,3.0,-0.469861723807725,0.6060942760942761,0.0
2018-08-24,3.0,-0.43685771706429394,0.5894276094276094,0.0
2018-08-25,3.2,-0.43628123802669116,0.59003367003367,0.0
2018-08-26,3.2,-0.46888433896230924,0.6067003367003367,0.0
2018-08-27,3.6,-0.4909768858160636,0.6344781144781144,0.0
2018-08-28,3.566666666666667,-0.4672525027002951,0.6011447811447811,0.0
2018-08-29,3.2333333333333334,-0.48484214855564967,0.6102356902356902,0.0
2018-08-30,3.2333333333333334,-0.48484214855564967,0.6102356902356902,0.0
2018-08-31,3.066666666666667,-0.47796856992774545,0.5902356902356903,0.0
2018-09-01,3.033333333333333,-0.5111254596047932,0.5902356902356903,0.0
2018-09-02,2.6666666666666665,-0.5227474297086397,0.5957912457912458,0.0
2018-09-03,2.6,-0.4894730970263481,0.5624579124579124,0.0
2018-09-04,2.5,-0.4599379003047943,0.5457912457912458,0.0
2018-09-05,2.6666666666666665,-0.4467440467644362,0.5384383046147753,0.0
2018-09-06,2.966666666666667,-0.4365482965857233,0.5323776985541692,0.0
2018-09-07,3.1666666666666665,-0.45856684510083123,0.560155476331947,0.0
2018-09-08,3.2333333333333334,-0.4588514334377758,0.5768221429986137,0.0
2018-09-09,3.2333333333333334,-0.4588514334377758,0.5768221429986137,0.0
2018-09-10,3.2333333333333334,-0.4588514334377758,0.5768221429986137,0.0
2018-09-11,3.2,-0.3937077926016959,0.5434888096652803,0.0
2018-09-12,3.3,-0.3647624614255739,0.530155476331947,0.0
2018-09-13,3.466666666666667,-0.37141519729466366,0.550155476331947,0.0
2018-09-14,3.3,-0.38182524718348637,0.5557110318875026,0.0
2018-09-15,3.1666666666666665,-0.34859874325498397,0.5223776985541692,0.0
2018-09-16,3.1666666666666665,-0.3485388167451268,0.5223776985541692,0.0
2018-09-17,3.1333333333333333,-0.31527103858693895,0.48904436522083583,0.0
2018-09-18,3.2,-0.3202561793476786,0.5057110318875025,0.0
2018-09-19,3.3,-0.2710536656529154,0.4807110318875025,0.0
2018-09-20,3.033333333333333,-0.2702948236879818,0.4844147355912062,0.0
2018-09-21,3.033333333333333,-0.26896623466582226,0.4844147355912062,0.0
2018-09-22,3.033333333333333,-0.2689630338963978,0.4844147355912062,0.0
2018-09-23,2.966666666666667,-0.26868252947103105,0.4677480689245395,0.0
2018-09-24,2.6,-0.24738525941144549,0.44047534165181224,0.0
2018-09-25,2.533333333333333,-0.2145901748952381,0.4071420083184789,0.0
2018-09-26,2.1333333333333333,-0.19249762804148382,0.3793642305407012,0.0
2018-09-27,2.1333333333333333,-0.19249762804148382,0.3793642305407012,0.0
2018-09-28,2.1,-0.15923404406346667,0.34603089720736785,0.0
2018-09-29,2.1,-0.15923404406346667,0.34603089720736785,0.0
2018-09-30,2.566666666666667,-0.1916113322346899,0.3793642305407012,0.0
2018-10-01,3.3,-0.21813542543996847,0.4096672608437315,0.0
2018-10-02,3.3666666666666667,-0.21791327296842614,0.4096672608437315,0.0
2018-10-03,3.433333333333333,-0.25078082580516214,0.44300059417706483,0.0
2018-10-04,3.433333333333333,-0.25764354764570274,0.44300059417706483,0.0
2018-10-05,2.8666666666666667,-0.255142239896422,0.42535353535353543,0.0
2018-10-06,2.5,-0.23284691408255054,0.39808080808080815,0.0
2018-10-07,2.3,-0.21082836556744264,0.37030303030303036,0.0
2018-10-08,2.2333333333333334,-0.21054377723049805,0.3536363636363637,0.0
2018-10-09,2.3,-0.23916724888793314,0.386969696969697,0.0
2018-10-10,2.3333333333333335,-0.21231559880884177,0.386969696969697,0.0
2018-10-11,2.3,-0.24435207613618856,0.386969696969697,0.0
2018-10-12,2.2333333333333334,-0.27228291705229235,0.4003030303030304,0.0
2018-10-13,2.1333333333333333,-0.27302802557725064,0.3969696969696971,0.0
2018-10-14,2.1,-0.23998336349902905,0.3636363636363637,0.0
2018-10-15,2.1333333333333333,-0.2733043944336807,0.3969696969696971,0.0
2018-10-16,2.1,-0.240066033154511,0.3636363636363637,0.0
2018-10-17,2.1333333333333333,-0.27337181126056465,0.3969696969696971,0.0
2018-10-18,2.066666666666667,-0.268386670499825,0.3803030303030304,0.0
2018-10-19,1.9333333333333333,-0.28455949082949117,0.37196969696969706,0.0
2018-10-20,1.9,-0.2596913541851278,0.33863636363636374,0.0
2018-10-21,1.7666666666666666,-0.24367403045275168,0.3136363636363637,0.0
2018-10-22,1.7333333333333334,-0.2103543724117513,0.2803030303030304,0.0
2018-10-23,1.7333333333333334,-0.2103543724117513,0.2803030303030304,0.0
2018-10-24,1.8333333333333333,-0.22398541226961569,0.3025252525252526,0.0
2018-10-25,1.8666666666666667,-0.19119197383501485,0.3025252525252526,0.0
2018-10-26,1.8666666666666667,-0.19119197383501485,0.3025252525252526,0.0
2018-10-27,1.8666666666666667,-0.19119197383501485,0.3025252525252526,0.0
2018-10-28,1.8666666666666667,-0.19119197383501485,0.3025252525252526,0.0
2018-10-29,1.8666666666666667,-0.19119197383501485,0.3025252525252526,0.0
2018-10-30,1.4,-0.15881468566379162,0.26919191919191926,0.0
2018-10-31,0.6666666666666666,-0.13229059245851305,0.23888888888888896,0.0
2018-11-01,0.6333333333333333,-0.13225325412220423,0.23888888888888893,0.0
2018-11-02,0.5666666666666667,-0.0993857012854682,0.2055555555555556,0.0
2018-11-03,0.5333333333333333,-0.12168373531765407,0.2055555555555556,0.0
2018-11-04,0.6333333333333333,-0.09397160477108425,0.2055555555555556,0.0
2018-11-05,0.6666666666666666,-0.12712066438463,0.23888888888888893,0.0
2018-11-06,0.7666666666666667,-0.13577090038193596,0.2611111111111112,0.0
2018-11-07,0.7666666666666667,-0.13577090038193596,0.2611111111111112,0.0
2018-11-08,0.7,-0.10714742872450085,0.22777777777777786,0.0
2018-11-09,0.7333333333333333,-0.1046012931399875,0.22777777777777786,0.0
2018-11-10,0.7666666666666667,-0.13672769599490694,0.2611111111111112,0.0
2018-11-11,0.6666666666666666,-0.10469027823872036,0.22777777777777786,0.0
2018-11-12,0.6,-0.0972924338446723,0.2111111111111112,0.0
2018-11-13,0.6,-0.0972924338446723,0.2111111111111112,0.0
2018-11-14,0.5666666666666667,-0.06397140291002061,0.17777777777777787,0.0
2018-11-15,0.5666666666666667,-0.06397140291002061,0.17777777777777787,0.0
2018-11-16,0.5333333333333333,-0.03066562480396694,0.14444444444444451,0.0
2018-11-17,0.5333333333333333,-0.03066562480396694,0.14444444444444451,0.0
2018-11-18,0.5333333333333333,-0.03066562480396694,0.14444444444444451,0.0
2018-11-19,0.5666666666666667,-0.06396320131089951,0.17777777777777787,0.0
2018-11-20,0.5666666666666667,-0.06396320131089951,0.17777777777777787,0.0
2018-11-21,0.7,-0.09723939663834041,0.2111111111111112,0.0
2018-11-22,0.7,-0.09723939663834041,0.2111111111111112,0.0
2018-11-23,0.6666666666666666,-0.11687884595659043,0.2222222222222223,0.0
2018-11-24,0.6333333333333333,-0.14967228439119126,0.2222222222222223,0.0
2018-11-25,0.8666666666666667,-0.17510939590514651,0.25079365079365085,0.0
2018-11-26,0.9,-0.2072067573903099,0.2841269841269842,0.0
2018-11-27,0.9333333333333333,-0.2312618250884707,0.3174603174603175,0.0
2018-11-28,0.9333333333333333,-0.2312618250884707,0.3174603174603175,0.0
2018-11-29,0.9333333333333333,-0.2312618250884707,0.3174603174603175,0.0
2018-11-30,0.9333333333333333,-0.2312618250884707,0.3174603174603175,0.0
2018-12-01,0.9,-0.23156186692298406,0.3174603174603175,0.0
2018-12-02,0.9,-0.23156186692298406,0.3174603174603175,0.0
2018-12-03,0.9,-0.23156186692298406,0.3174603174603175,0.0
2018-12-04,0.8,-0.2592739974695539,0.3174603174603175,0.0
2018-12-05,0.7666666666666667,-0.22612493785600812,0.2841269841269842,0.0
2018-12-06,0.6666666666666666,-0.21747470185870216,0.261904761904762,0.0
2018-12-07,0.6666666666666666,-0.21747470185870216,0.261904761904762,0.0
2018-12-08,0.6666666666666666,-0.21747470185870216,0.261904761904762,0.0
2018-12-09,0.6333333333333333,-0.2794429092180161,0.29523809523809524,0.0
2018-12-10,0.6,-0.2473165063630967,0.261904761904762,0.0
2018-12-11,0.6,-0.2473165063630967,0.261904761904762,0.0
2018-12-12,0.7666666666666667,-0.27936390365873065,0.29523809523809524,0.0
2018-12-13,0.7666666666666667,-0.27936390365873065,0.29523809523809524,0.0
2018-12-14,0.8666666666666667,-0.3124826629199679,0.32857142857142857,0.0
2018-12-15,0.8666666666666667,-0.3124826629199679,0.32857142857142857,0.0
2018-12-16,0.8666666666666667,-0.3124826629199679,0.32857142857142857,0.0
2018-12-17,0.9333333333333333,-0.3457301983473793,0.3619047619047619,0.0
2018-12-18,1.0,-0.3395270615059232,0.3785714285714286,0.0
2018-12-19,0.9666666666666667,-0.3062294849989906,0.34523809523809523,0.0
2018-12-20,0.9666666666666667,-0.3062294849989906,0.34523809523809523,0.0
2018-12-21,0.8333333333333334,-0.27295328967154975,0.3119047619047619,0.0
2018-12-22,0.8333333333333334,-0.27295328967154975,0.3119047619047619,0.0
2018-12-23,0.7666666666666667,-0.23968280049543533,0.2785714285714286,0.0
2018-12-24,0.8,-0.27243819129845454,0.3119047619047619,0.0
2018-12-25,0.6333333333333333,-0.24524533357885148,0.3,0.0
2018-12-26,0.6,-0.2131479720936881,0.26666666666666666,0.0
2018-12-27,0.5666666666666667,-0.1890929043955273,0.2333333333333334,0.0
2018-12-28,0.5666666666666667,-0.1890929043955273,0.2333333333333334,0.0
2018-12-29,0.5666666666666667,-0.1890929043955273,0.2333333333333334,0.0
2018-12-30,0.6,-0.15640552845266129,0.2333333333333334,0.0
2018-12-31,0.5666666666666667,-0.12309324549304114,0.20000000000000007,0.0
2019-01-01,0.7666666666666667,-0.13314943419562444,0.2222222222222223,0.0
2019-01-02,0.9333333333333333,-0.1399104979303148,0.24222222222222228,0.0
2019-01-03,1.1,-0.17213575508859422,0.27555555555555566,0.0
2019-01-04,1.1666666666666667,-0.2051036622789171,0.308888888888889,0.0
2019-01-05,1.1666666666666667,-0.2051036622789171,0.308888888888889,0.0
2019-01-06,1.1666666666666667,-0.2051036622789171,0.308888888888889,0.0
2019-01-07,1.2,-0.23839224047131008,0.3422222222222223,0.0
2019-01-08,1.1666666666666667,-0.20582181877560085,0.308888888888889,0.0
2019-01-09,1.1666666666666667,-0.20582181877560085,0.308888888888889,0.0
2019-01-10,1.1666666666666667,-0.20582181877560085,0.308888888888889,0.0
2019-01-11,1.0,-0.17377442147996688,0.27555555555555566,0.0
2019-01-12,1.0,-0.17377442147996688,0.27555555555555566,0.0
2019-01-13,0.9,-0.14065566221872966,0.24222222222222228,0.0
2019-01-14,0.9333333333333333,-0.17376019716262817,0.27555555555555566,0.0
2019-01-15,1.0,-0.17885214646657308,0.2922222222222223,0.0
2019-01-16,0.9333333333333333,-0.14560461103916167,0.25888888888888895,0.0
2019-01-17,0.8666666666666667,-0.15180774788061777,0.24222222222222228,0.0
2019-01-18,1.0,-0.18506080518166224,0.27555555555555566,0.0
2019-01-19,1.0333333333333334,-0.21817110190788905,0.308888888888889,0.0
2019-01-20,1.1,-0.2514194479584694,0.3422222222222223,0.0
2019-01-21,1.1,-0.2514194479584694,0.3422222222222223,0.0
2019-01-22,1.1,-0.2514194479584694,0.3422222222222223,0.0
2019-01-23,1.0666666666666667,-0.21866405715545018,0.308888888888889,0.0
2019-01-24,1.0,-0.22041980336109795,0.2922222222222223,0.0
2019-01-25,1.0,-0.22041980336109795,0.2922222222222223,0.0
2019-01-26,1.0,-0.22041980336109795,0.2922222222222223,0.0
2019-01-27,1.0666666666666667,-0.22228786061207453,0.308888888888889,0.0
2019-01-28,1.0666666666666667,-0.22228786061207453,0.308888888888889,0.0
2019-01-29,1.1666666666666667,-0.27148420770963033,0.33388888888888896,0.0
2019-01-30,1.2333333333333334,-0.3040414468447368,0.3672222222222223,0.0
2019-01-31,1.0333333333333334,-0.2939852581421534,0.34500000000000003,0.0
2019-02-01,0.8666666666666667,-0.28722419440746305,0.325,0.0
2019-02-02,0.7,-0.25499893724918365,0.2916666666666667,0.0
2019-02-03,0.6333333333333333,-0.22203103005886077,0.2583333333333334,0.0
2019-02-04,0.6333333333333333,-0.22203103005886077,0.2583333333333334,0.0
2019-02-05,0.8333333333333334,-0.25441337525844576,0.29166666666666674,0.0
2019-02-06,0.8,-0.22112479706605276,0.2583333333333334,0.0
2019-02-07,0.8,-0.22112479706605276,0.2583333333333334,0.0
2019-02-08,0.8,-0.22112479706605276,0.2583333333333334,0.0
2019-02-09,0.8,-0.22112479706605276,0.2583333333333334,0.0
2019-02-10,0.8,-0.22112479706605276,0.2583333333333334,0.0
2019-02-11,0.8,-0.22112479706605276,0.2583333333333334,0.0
2019-02-12,0.8,-0.22112479706605276,0.2583333333333334,0.0
2019-02-13,0.7666666666666667,-0.18802026212215422,0.22500000000000006,0.0
2019-02-14,0.7,-0.18292831281820934,0.2083333333333334,0.0
2019-02-15,0.9333333333333333,-0.17815983565080734,0.2226190476190477,0.0
2019-02-16,0.9333333333333333,-0.17815983565080734,0.2226190476190477,0.0
2019-02-17,0.8,-0.1449067783497629,0.18928571428571436,0.0
2019-02-18,0.7666666666666667,-0.11179648162353607,0.155952380952381,0.0
2019-02-19,0.7333333333333333,-0.11186722140936624,0.155952380952381,0.0
2019-02-20,0.7666666666666667,-0.14511738838184446,0.18928571428571436,0.0
2019-02-21,0.7666666666666667,-0.14511738838184446,0.18928571428571436,0.0
2019-02-22,0.7666666666666667,-0.14511738838184446,0.18928571428571436,0.0
2019-02-23,0.7666666666666667,-0.14511738838184446,0.18928571428571436,0.0
2019-02-24,0.7666666666666667,-0.14511738838184446,0.18928571428571436,0.0
2019-02-25,0.7666666666666667,-0.14511738838184446,0.18928571428571436,0.0
2019-02-26,0.7,-0.1432493311308679,0.1726190476190477,0.0
2019-02-27,0.7333333333333333,-0.17637946626969744,0.20595238095238103,0.0
2019-02-28,0.6,-0.15987049511500767,0.18095238095238103,0.0
2019-03-01,0.5333333333333333,-0.12731325597990126,0.14761904761904768,0.0
2019-03-02,0.5333333333333333,-0.12731325597990126,0.14761904761904768,0.0
2019-03-03,0.5333333333333333,-0.12731325597990126,0.14761904761904768,0.0
2019-03-04,0.5666666666666667,-0.09417746237346103,0.14761904761904768,0.0
2019-03-05,0.5666666666666667,-0.09417746237346103,0.14761904761904768,0.0
2019-03-06,0.5666666666666667,-0.09417746237346103,0.14761904761904768,0.0
2019-03-07,0.36666666666666664,-0.061795117173876084,0.11428571428571435,0.0
2019-03-08,0.36666666666666664,-0.061795117173876084,0.11428571428571435,0.0
2019-03-09,0.36666666666666664,-0.061795117173876084,0.11428571428571435,0.0
2019-03-10,0.36666666666666664,-0.061795117173876084,0.11428571428571435,0.0
2019-03-11,0.36666666666666664,-0.061795117173876084,0.11428571428571435,0.0
2019-03-12,0.36666666666666664,-0.061795117173876084,0.11428571428571435,0.0
2019-03-13,0.36666666666666664,-0.061795117173876084,0.11428571428571435,0.0
2019-03-14,0.36666666666666664,-0.061795117173876084,0.11428571428571435,0.0
2019-03-15,0.36666666666666664,-0.061795117173876084,0.11428571428571435,0.0
2019-03-16,0.4,-0.09511745543706986,0.14761904761904768,0.0
2019-03-17,0.2,-0.1329820970694224,0.1666666666666667,0.0
2019-03-18,0.23333333333333334,-0.1662718176841736,0.20000000000000007,0.0
2019-03-19,0.23333333333333334,-0.1662718176841736,0.20000000000000007,0.0
2019-03-20,0.23333333333333334,-0.1662718176841736,0.20000000000000007,0.0
2019-03-21,0.2,-0.13295273184776307,0.1666666666666667,0.0
2019-03-22,0.16666666666666666,-0.09970256487528482,0.1333333333333334,0.0
2019-03-23,0.16666666666666666,-0.09970256487528482,0.1333333333333334,0.0
2019-03-24,0.16666666666666666,-0.09970256487528482,0.1333333333333334,0.0
2019-03-25,0.16666666666666666,-0.09970256487528482,0.1333333333333334,0.0
2019-03-26,0.16666666666666666,-0.09970256487528482,0.1333333333333334,0.0
2019-03-27,0.16666666666666666,-0.09970256487528482,0.1333333333333334,0.0
2019-03-28,0.16666666666666666,-0.09970256487528482,0.1333333333333334,0.0
2019-03-29,0.13333333333333333,-0.06657242973645529,0.10000000000000006,0.0
2019-03-30,0.13333333333333333,-0.06657242973645529,0.10000000000000006,0.0
2019-03-31,0.13333333333333333,-0.06657242973645529,0.10000000000000006,0.0
2019-04-01,0.13333333333333333,-0.06657242973645529,0.10000000000000006,0.0
2019-04-02,0.13333333333333333,-0.06657242973645529,0.10000000000000006,0.0
2019-04-03,0.1,-0.0997082233428955,0.10000000000000006,0.0
2019-04-04,0.1,-0.0997082233428955,0.10000000000000006,0.0
2019-04-05,0.1,-0.0997082233428955,0.10000000000000006,0.0
2019-04-06,0.1,-0.0997082233428955,0.10000000000000006,0.0
2019-04-07,0.16666666666666666,-0.06786417663097381,0.10000000000000006,0.0
2019-04-08,0.2,-0.10118366380532583,0.1333333333333334,0.0
2019-04-09,0.2,-0.10118366380532583,0.1333333333333334,0.0
2019-04-10,0.23333333333333334,-0.13210858205954235,0.1666666666666667,0.0
2019-04-11,0.3,-0.1637253572543462,0.20000000000000007,0.0
2019-04-12,0.3333333333333333,-0.19704921543598175,0.2333333333333334,0.0
2019-04-13,0.3333333333333333,-0.19704921543598175,0.2333333333333334,0.0
2019-04-14,0.3333333333333333,-0.19704921543598175,0.2333333333333334,0.0
2019-04-15,0.3,-0.16372687717278797,0.20000000000000007,0.0
2019-04-16,0.43333333333333335,-0.12519272307554882,0.18000000000000005,0.0
2019-04-17,0.4666666666666667,-0.1252237641811371,0.18000000000000008,0.0
2019-04-18,0.4666666666666667,-0.1252237641811371,0.18000000000000008,0.0
2019-04-19,0.4666666666666667,-0.1252237641811371,0.18000000000000008,0.0
2019-04-20,0.4666666666666667,-0.1252237641811371,0.18000000000000008,0.0
2019-04-21,0.4666666666666667,-0.1252237641811371,0.18000000000000008,0.0
2019-04-22,0.4666666666666667,-0.1252237641811371,0.18000000000000008,0.0
2019-04-23,0.4666666666666667,-0.1252237641811371,0.18000000000000008,0.0
2019-04-24,0.4666666666666667,-0.1252237641811371,0.18000000000000008,0.0
2019-04-25,0.4666666666666667,-0.1252237641811371,0.18000000000000008,0.0
2019-04-26,0.4666666666666667,-0.1252237641811371,0.18000000000000008,0.0
2019-04-27,0.5,-0.09314331054687501,0.18000000000000008,0.0
2019-04-28,0.5666666666666667,-0.1263812694946925,0.2133333333333334,0.0
2019-04-29,0.5666666666666667,-0.1263812694946925,0.2133333333333334,0.0
2019-04-30,0.5666666666666667,-0.1263812694946925,0.2133333333333334,0.0
2019-05-01,0.5666666666666667,-0.1263812694946925,0.2133333333333334,0.0
2019-05-02,0.5666666666666667,-0.1263812694946925,0.2133333333333334,0.0
2019-05-03,0.5666666666666667,-0.1263812694946925,0.2133333333333334,0.0
2019-05-04,0.6333333333333333,-0.13089929064114889,0.23000000000000007,0.0
2019-05-05,0.6333333333333333,-0.13089929064114889,0.23000000000000007,0.0
2019-05-06,0.6333333333333333,-0.13089929064114889,0.23000000000000007,0.0
2019-05-07,0.6,-0.13780596395333608,0.23000000000000007,0.0
2019-05-08,0.5666666666666667,-0.10448647677898408,0.19666666666666674,0.0
2019-05-09,0.5666666666666667,-0.10448647677898408,0.19666666666666674,0.0
2019-05-10,0.5333333333333333,-0.07356155852476756,0.1633333333333334,0.0
2019-05-11,0.5,-0.07503744701544444,0.1633333333333334,0.0
2019-05-12,0.4666666666666667,-0.0417135888338089,0.13000000000000006,0.0
2019-05-13,0.4666666666666667,-0.0417135888338089,0.13000000000000006,0.0
2019-05-14,0.7333333333333333,-0.044924973597129186,0.14666666666666675,0.0
2019-05-15,1.4,-0.06580452278256416,0.1733333333333334,0.0
2019-05-16,1.2666666666666666,-0.04630513901511827,0.16000000000000006,0.0
2019-05-17,1.2,-0.012984377294778823,0.12666666666666673,0.0
2019-05-18,1.2666666666666666,-0.016882004489501317,0.1433333333333334,0.0
2019-05-19,1.2666666666666666,-0.016882004489501317,0.1433333333333334,0.0
2019-05-20,1.3,-0.047522054264942805,0.17666666666666672,0.0
2019-05-21,1.3,-0.047522054264942805,0.17666666666666672,0.0
2019-05-22,1.3,-0.047522054264942805,0.17666666666666672,0.0
2019-05-23,1.3,-0.047522054264942805,0.17666666666666672,0.0
2019-05-24,1.3,-0.047522054264942805,0.17666666666666672,0.0
2019-05-25,1.3,-0.047522054264942805,0.17666666666666672,0.0
2019-05-26,1.3,-0.047522054264942805,0.17666666666666672,0.0
2019-05-27,1.2666666666666666,-0.0796025078992049,0.17666666666666672,0.0
2019-05-28,1.2,-0.046364548951387405,0.1433333333333334,0.0
2019-05-29,1.4333333333333333,-0.05413923406175204,0.16238095238095246,0.0
2019-05-30,1.4666666666666666,-0.08741329057585624,0.19571428571428579,0.0
2019-05-31,1.6,-0.11648645394614764,0.2290476190476191,0.0
2019-06-01,1.6333333333333333,-0.14956685894301958,0.26238095238095244,0.0
2019-06-02,1.6666666666666667,-0.18020690871846107,0.29571428571428576,0.0
2019-06-03,1.6,-0.17568888757200468,0.2790476190476191,0.0
2019-06-04,1.6,-0.17568888757200468,0.2790476190476191,0.0
2019-06-05,1.6666666666666667,-0.14303129010966845,0.2790476190476191,0.0
2019-06-06,1.6333333333333333,-0.16796866350940295,0.2790476190476191,0.0
2019-06-07,1.6333333333333333,-0.16796866350940295,0.2790476190476191,0.0
2019-06-08,1.6333333333333333,-0.16796866350940295,0.2790476190476191,0.0
2019-06-09,1.6666666666666667,-0.20128092262716518,0.3123809523809525,0.0
2019-06-10,1.6333333333333333,-0.16818825894168443,0.2790476190476191,0.0
2019-06-11,1.7,-0.17237691376180875,0.29571428571428576,0.0
2019-06-12,1.8,-0.16683789054789241,0.30682539682539683,0.0
2019-06-13,1.6,-0.16557694162168202,0.30682539682539683,0.0
2019-06-14,1.0,-0.17783692027368242,0.3134920634920635,0.0
2019-06-15,0.9666666666666667,-0.20277429367341693,0.3134920634920635,0.0
2019-06-16,0.9666666666666667,-0.20277429367341693,0.3134920634920635,0.0
2019-06-17,0.9,-0.19887666647869442,0.2968253968253968,0.0
2019-06-18,0.9,-0.19887666647869442,0.2968253968253968,0.0
2019-06-19,0.9,-0.1370102479580849,0.26349206349206356,0.0
2019-06-20,1.2333333333333334,-0.1616957249764412,0.2934920634920636,0.0
2019-06-21,1.5333333333333334,-0.17213501889081229,0.3157142857142858,0.0
2019-06-22,1.5333333333333334,-0.17213501889081229,0.3157142857142858,0.0
2019-06-23,1.5333333333333334,-0.17213501889081229,0.3157142857142858,0.0
2019-06-24,1.5333333333333334,-0.17213501889081229,0.3157142857142858,0.0
2019-06-25,1.5333333333333334,-0.17213501889081229,0.3157142857142858,0.0
2019-06-26,1.5666666666666667,-0.20545412062179474,0.3490476190476191,0.0
2019-06-27,1.5666666666666667,-0.20545412062179474,0.3490476190476191,0.0
2019-06-28,1.3333333333333333,-0.1976794355114301,0.33000000000000007,0.0
2019-06-29,1.3,-0.1644053789973259,0.29666666666666675,0.0
2019-06-30,1.2666666666666666,-0.1237567518817054,0.27444444444444455,0.0
2019-07-01,1.5333333333333334,-0.11490526720329566,0.2707407407407408,0.0
2019-07-02,1.5333333333333334,-0.11754946832303646,0.2707407407407408,0.0
2019-07-03,1.5666666666666667,-0.0848562690063759,0.2707407407407408,0.0
2019-07-04,1.5666666666666667,-0.0848562690063759,0.2707407407407408,0.0
2019-07-05,1.5,-0.11751386646871212,0.2707407407407408,0.0
2019-07-06,1.5666666666666667,-0.11823136334066037,0.28740740740740744,0.0
2019-07-07,1.5666666666666667,-0.11823136334066037,0.28740740740740744,0.0
2019-07-08,1.5666666666666667,-0.11823136334066037,0.28740740740740744,0.0
2019-07-09,1.5666666666666667,-0.11823892120961789,0.28740740740740744,0.0
2019-07-10,1.6,-0.15155106509173358,0.32074074074074077,0.0
2019-07-11,1.5333333333333334,-0.14736241027160926,0.3040740740740741,0.0
2019-07-12,1.4666666666666666,-0.1257417028921622,0.292962962962963,0.0
2019-07-13,1.4,-0.12379126705505229,0.2762962962962963,0.0
2019-07-14,1.3666666666666667,-0.12396831967212535,0.2762962962962963,0.0
2019-07-15,1.3666666666666667,-0.12396831967212535,0.2762962962962963,0.0
2019-07-16,1.3666666666666667,-0.12396831967212535,0.2762962962962963,0.0
2019-07-17,1.3666666666666667,-0.12396831967212535,0.2762962962962963,0.0
2019-07-18,1.3666666666666667,-0.12396831967212535,0.2762962962962963,0.0
2019-07-19,1.3333333333333333,-0.1551946884172934,0.2762962962962963,0.0
2019-07-20,1.1,-0.16367993465176334,0.27962962962962973,0.0
2019-07-21,0.8,-0.1532406407373923,0.2574074074074075,0.0
2019-07-22,0.8,-0.1532406407373923,0.2574074074074075,0.0
2019-07-23,0.8,-0.1532406407373923,0.2574074074074075,0.0
